2026-08-26 21:02:24,464 | INFO | edward.autonomous.live_analysis | live_analysis_started instrument=uid ticker=TEST profile=medium_term
2026-08-26 21:34:07,663 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=63b92aee-3a46-4e0b-aceb-3482bcc73432 ticker=XRAY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0fcad73f-a12e-4354-8b10-c4be5946d0bd ticker=CE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=75bc00c6-f872-48af-ac8c-fb8fd6af4762 ticker=NXPI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9277ab25-f4e5-4cba-8d1b-17a7640957a2 ticker=CARG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2f120621-2337-485c-b3c7-391436873d3c ticker=AMGN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=700671c4-624e-43d0-8377-95de3956b111 ticker=NAUK reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1214a841-5a72-42ac-b911-5c05a7eaa48e ticker=MAGE reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0f446a59-c78e-44fc-8235-7b097096769a ticker=GEMA reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f4da07c8-dfc5-44f8-989d-c45d85027aad ticker=ZILLP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c4499f6a-f176-42fe-8d94-3827abb01674 ticker=UNF reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=6006ea0a-d1f9-4e6d-96bc-e76a8b9dbedb ticker=2313 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=6f5221d8-4fc5-45de-9e5d-b9f468f9aa0c ticker=AYI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9ed63a15-3090-465b-b637-b35791b1d1d8 ticker=SU reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=979dc133-753b-43ec-b9d4-ff8f2be12d52 ticker=PHM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=375211a1-f6e7-492f-91b3-fc1c86c1e1a7 ticker=VRSK reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d194fc2a-93e8-480e-a0e8-744f556098be ticker=ICFI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9fcc2f04-471a-4f93-ae2e-a3b6fced4fba ticker=ATO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,664 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a8d53d29-40b2-40b9-a8e3-b2b89c5e4651 ticker=INVA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=cd0b1efe-6d08-4c27-99d8-4cc880023e93 ticker=AIT reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b41065c3-ea33-4cab-9a8e-cf42cb3f7848 ticker=DVN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f75198ce-e14b-4b21-88b4-ced2daaca848 ticker=ARWR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9b9a584e-448f-40da-9ba8-353b44ad697a ticker=RAGR reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f3626626-1462-4272-b30a-6a75148ff749 ticker=BSY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=38c24b07-c012-4037-bf3c-e82ad42a53c7 ticker=CNXN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=53b4b551-3e33-4fa6-b6e1-9d6319f075ce ticker=LNN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=edc6b309-746d-4697-9752-b7697b0ba38a ticker=SVETP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=beeed44f-313b-4b8f-930a-00bfd8eec530 ticker=NATL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5e9a2391-ae69-4991-b54a-52f02e20a5d8 ticker=MAN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=578506fc-187d-488c-a10e-2651530da4b9 ticker=ASSB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=402bb116-e10c-4bcf-90c7-d80a244ae8f6 ticker=PYPL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=753fea7a-d51d-4a1f-ab13-75f98d184cec ticker=KTOS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=704497a1-c90f-47c6-b957-9cd551ede0d8 ticker=1113 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=de592b07-c3e1-45f1-8b5d-85ad66052b98 ticker=VALE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=76558b5d-9875-4c92-82ca-44f2d0b39e1b ticker=LVHK reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5a01f55e-7e54-4e0d-b331-f2ececf0892b ticker=TRU reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c0f504e8-605b-4f6f-b511-6f76edc10598 ticker=6865 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ace316bc-106f-4bec-8f41-23f04c955519 ticker=SO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c69f7d38-a9b4-46e8-b4eb-15cc953d5887 ticker=FORM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c41a88b1-dbba-4a7e-b086-f75fd76e2ab0 ticker=TFII reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1f1deb22-135e-4e1a-ae5b-bd3df68185ed ticker=DOCU reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b7ed7ac7-721c-49ec-9c5a-b8ff82688ccc ticker=288 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f14568bd-2280-41c3-a78a-05c2f3336a75 ticker=AVGO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5b63d40c-37d4-43da-9cfa-76352c006f32 ticker=VPG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,665 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e9c1d825-56b5-44d0-b7c6-ad8969946d21 ticker=LLY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=567e69bc-93f3-4379-ae77-a7237852aa2d ticker=6862 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=231e5e27-9956-47e7-ad50-6e802e4a92ed ticker=GCHE reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=208041c9-606f-45fa-abee-2a21936b4260 ticker=9866 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=40fd2ca2-3019-46b7-912e-d4eb15e1958c ticker=INSM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=17017bf0-ed5c-47be-8fae-c0cedbfabe32 ticker=UWGN reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1c250e76-9c13-4ccd-8d05-a9707c2f1602 ticker=GNL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a56d4032-7188-4a98-9d7c-3e59c203c40a ticker=FULC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d61f5ab1-ec03-4dc8-9f10-2f746b0a20c1 ticker=TASBP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=cc54fe32-a3cd-4ec9-b21b-6038b6f6a522 ticker=KO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bf341bb3-db3d-43fe-b844-b934a24828ef ticker=ANAB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b7828902-f5bd-4811-b8f8-072535e7d7fe ticker=SCI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=4ea5c068-177a-4a49-af39-264b09283031 ticker=FNF reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a797f14a-8513-4b84-b15e-a3b98dc4cc00 ticker=SNGSP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=32822b7c-b13c-45df-b1af-cb6e3d676399 ticker=VJGZ reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8cd190aa-5005-4773-8722-1b8f4c0eb805 ticker=NEE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=0e2412d4-2b57-46e7-a8b8-408c9fec6bc9 ticker=1 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=9c97818e-9402-492a-8d3f-f450f666e5ea ticker=NVCR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=514906ad-ddb8-4b57-977b-4c5a2694daed ticker=PCTY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7eaba6f8-0e15-452a-b3a5-eb66989b72a4 ticker=EVR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=990503c7-b824-46ed-b173-abde34337aef ticker=MYGN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=4dd2b835-fc57-446d-a3d3-ffc8e9400d47 ticker=TFX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d9462ade-6d53-4a67-b224-f09437c4813b ticker=APO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f60cad71-6365-4264-9cd5-ef9ee6966ff1 ticker=EXAS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,666 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=53fff1be-7e14-4846-a6fb-4afe825d5b64 ticker=TXG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=10f0c1f2-2433-48b4-a64f-33e33356a096 ticker=SHLS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=89fc0889-a263-449c-bd49-6cb4ef892f49 ticker=FHI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=155632eb-0ba7-4b84-91dc-a69319f01722 ticker=DAVA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=b8d98389-2565-4792-838e-18e20a0a4cda ticker=MPW reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f72fdb53-533f-4dba-91e8-c476807be0a6 ticker=VEEV reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ba9d4bbe-ea29-4ad3-a617-159cc97a03bd ticker=CNK reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d2d2c267-132c-412d-b2c0-f61b2dba7136 ticker=KEP reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5a6c9d26-10db-4a21-9c0e-2b7b063c69f8 ticker=BRZL reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8be64b53-a46b-451c-8152-1c871f122d5b ticker=FIXR reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5cf6d141-80bd-4759-9ff5-0ba4d3ac6183 ticker=SHAK reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3f427652-92cc-47c8-bd1d-c398d0dc79b4 ticker=UPST reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1afe8f14-7dbe-4ccf-bae2-d9825a21d668 ticker=ORCL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=395f918d-a737-4a2c-abd7-9be21a41f9a0 ticker=SIRI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=49e5d238-cdab-403b-968b-b8a4a2c3f7fe ticker=KRG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7fad3575-99ca-4b36-807c-9c7c37e64b29 ticker=NKNC reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a9638a11-cd79-4eab-8122-f5f3621d1c3a ticker=PTON reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=60adda90-990a-4783-a6dd-c40416bbcf25 ticker=MGPI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=da59253b-2f58-44de-8f1c-258829c22084 ticker=GNTX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3c899002-e8f5-42fd-b617-4bc2f31e6767 ticker=VRSB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=015c53af-aa9f-474b-bf1d-1f81f835bdda ticker=MDU reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=92cb6df8-51ea-46be-8f04-310c1406a89f ticker=MSEX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8d83880d-722a-45cd-b4e3-1a7c95112ed5 ticker=RDRB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,667 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=8fe5e946-5b2f-4315-adae-acd1e450bbc8 ticker=EHTH reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=abbe8e73-5d15-4da3-9ecd-ddabac4a7fc7 ticker=CLOV reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3ea6bb34-acf8-49fd-a8aa-d8003eb071aa ticker=AMN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=77621016-54c8-4b9c-80e8-1ac72f3710d8 ticker=CRSR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=bab8e187-bb3a-436a-b9e1-b34ae2d9297e ticker=168 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=82d0de0b-b669-47d1-b343-1e2067845405 ticker=1024 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=55a5f966-580c-420a-8336-1a2db416cbed ticker=RF reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1037b19b-46f4-4ebf-bb87-53401f8d2148 ticker=MRSB reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=076dd425-5cf4-4a17-9c18-2cbd5b5b6d51 ticker=VRTS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7ddba077-6194-4319-b740-6bd8453245f5 ticker=DOCN reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=63adf337-f799-4989-8f5b-85c2501564d0 ticker=KIM reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=88d562c8-7814-4227-aeff-a1f24b3df477 ticker=1398 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e89ae1f4-527e-488c-bdba-816505b411dd ticker=EOG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d54e4c52-00ba-4a0d-8e85-d8c23e036db7 ticker=CSX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=459a1a0a-0253-465a-bd4e-afaaf5e670b0 ticker=MBNK reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3ce5ff17-2f20-4732-88a9-d91ee31ddf98 ticker=PPC reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=662610fc-27f6-432e-98fb-16f897076596 ticker=PEGA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c7dd0c33-c71a-471c-a6ac-12d8e73e3c6d ticker=PTCT reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=52f144a2-67f9-4d9f-bba2-1825821a4182 ticker=BJRI reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5e1c2634-afc4-4e50-ad6d-f78fc14a539a ticker=MOEX reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7e13d581-bbbf-41bb-89c9-e2c4a85a9bde ticker=NFAZ reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a6f69dff-54f0-4329-831f-f058b53024fb ticker=PAAS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=f830b587-f31a-4c7f-b155-d619c4a8aac1 ticker=ETR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=3e3299a7-0465-415b-b8b0-7bbed35c08d7 ticker=HRMY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=a0f782ac-4923-4738-bd83-0312dc4ccf60 ticker=MATX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=14eabb09-0942-412f-a7b1-ab649d7906dd ticker=SONY reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,668 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d621bdf9-d174-4dd9-9539-e32c4ca014eb ticker=ROG reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=d0122939-4562-4622-97f9-8c26fbd3cd30 ticker=FE reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=813fac1c-eb17-4ccb-9ec3-72a80814fc85 ticker=SLEN reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=7a12723a-1973-4e5e-9c30-316f9f0c0fb8 ticker=1093 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c0f86015-faf4-4518-b1ba-77c04af8cacf ticker=MTX reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5a41a553-6f56-4c94-b3dd-6f5afbeceb6d ticker=SSTK reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=2aa61a72-969c-4921-bbea-2acfce07699f ticker=836 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=5545b4e2-2e2b-46b4-aa60-e3e3e0b9748b ticker=LASR reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=dee65e6a-939c-4d5c-a98d-b0cc0bc93e87 ticker=TYL reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=1db9e96b-c87c-4ce3-92e1-9fb4e87e6c3c ticker=1177 reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=6b63b7b3-c9ed-4f93-8024-3d2752e9f70b ticker=GLOB reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=806938cd-172e-477f-b00c-c8e731cfafa7 ticker=VRSBP reason=CANDLES_UNAVAILABLE detail=_get_candles() takes 2 positional arguments but 5 were given
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=4f132fe4-3623-4423-aef0-2bcc8f55b339 ticker=BOKF reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=20fa4093-13fd-46db-be82-1bcbf4654752 ticker=OKTA reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=ff1995ba-0f2d-4abf-83f5-99ce6dbef9b9 ticker=CVS reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,669 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=e7f6c5a3-d2f9-40f5-9138-21ad53a984a2 ticker=THO reason=BUY_NOT_AVAILABLE detail=
2026-08-26 21:34:07,670 | INFO | edward.autonomous.market_cycle | universe_rejected instrument=c38c0c1b-2848-42f0-b934-b163fe05618c ticker=LSPD reason=BUY_NOT_AVAILABLE detail=
